,userId,movieId,rating
16537,115057,1136,4.3238316
16538,115057,923,4.129792
16539,115057,99114,4.1248436
16540,122067,51662,3.9999688
16541,122067,527,3.673198
16542,122067,48516,3.4945822
16543,122067,33794,3.45442
16544,122067,2324,3.3929007
16545,18778,3949,4.067766
16546,18778,1291,4.0371633
16547,18778,204,3.9992356
16548,18778,1270,3.992904
16549,18778,260,3.9821188
16550,19448,6947,3.4994037
16551,19448,79091,2.9961846
16552,19448,3147,2.8584406
16553,19448,3578,2.802067
16554,19448,1225,2.7644818
16555,56868,59784,3.9994197
16556,56868,3949,3.7141047
16557,56868,33794,3.5607593
16558,56868,99114,3.4917905
16559,56868,1225,3.4598248
16560,79388,733,4.0000167
16561,79388,1732,3.7791812
16562,79388,1225,3.7784235
16563,79388,34405,3.6924605
16564,79388,2959,3.5826743
16565,87958,40826,4.4976926
16566,87958,541,4.318242
16567,87958,1225,4.247692
16568,87958,2019,4.1343775
16569,87958,4995,4.078897
16570,89918,41571,3.9986305
16571,89918,1620,3.8057835
16572,89918,2542,3.7871249
16573,89918,1198,3.6857016
16574,89918,1199,3.5065067
16575,130648,68358,4.999601
16576,130648,3147,3.3698604
16577,130648,527,3.299113
16578,130648,1193,3.2540612
16579,130648,1225,3.2367477
16580,146978,1077,4.999357
16581,146978,527,3.5046935
16582,146978,1225,3.455041
16583,146978,1258,3.4207327
16584,146978,1213,3.3619006
16585,4469,2959,3.9996848
16586,4469,293,2.909684
16587,4469,1291,2.7544525
16588,4469,1225,2.675327
16589,4469,1210,2.6668458
16590,15339,2959,5.232183
16591,15339,1193,5.216247
16592,15339,1204,5.1795983
16593,15339,3578,5.032164
16594,15339,356,5.026838
16595,59569,924,4.485695
16596,59569,1,4.3288937
16597,59569,3578,4.2998447
16598,59569,7153,4.277347
16599,59569,1732,4.261914
16600,64229,1327,2.9992375
16601,64229,1617,2.5001416
16602,64229,2395,2.43047
16603,64229,1982,2.3504212
16604,64229,1,2.3465564
16605,76629,3814,3.4985466
16606,76629,1291,2.7868648
16607,76629,4349,2.3577762
16608,76629,357,2.3278368
16609,76629,2959,2.2747412
16610,99489,33493,2.9996438
16611,99489,1617,2.5415978
16612,99489,1291,2.520751
16613,99489,293,2.3893192
16614,99489,3362,2.3786876
16615,118409,148626,3.999301
16616,118409,1198,3.7096753
16617,118409,293,3.691349
16618,118409,923,3.3865962
16619,118409,34405,3.3226714
16620,119699,924,3.507736
16621,119699,1225,3.423937
16622,119699,912,3.3732631
16623,119699,4995,3.346833
16624,119699,1617,3.3068442
16625,144359,36529,3.9996326
16626,144359,1358,2.4785018
16627,144359,1732,2.4096363
16628,144359,1225,2.4012127
16629,144359,2762,2.3428218
16630,145729,4995,3.4996827
16631,145729,527,2.6902854
16632,145729,1617,2.5711946
16633,145729,1210,2.506271
16634,145729,1225,2.4735103
16635,153919,2959,3.9996848
16636,153919,293,2.909684
16637,153919,1291,2.7544525
16638,153919,1225,2.675327
16639,153919,1210,2.6668458
16640,158109,293,4.160854
16641,158109,6586,4.000413
16642,158109,858,3.8417535
16643,158109,59315,3.8190289
16644,158109,4306,3.7221644
16645,14540,318,5.4781213
16646,14540,4226,5.0864525
16647,14540,2858,5.0811563
16648,14540,6711,5.0352874
16649,14540,48516,5.0218287
16650,18500,858,4.170469
16651,18500,1282,4.0088115
16652,18500,1358,3.9932652
16653,18500,1213,3.9538896
16654,18500,1732,3.8129423
16655,19950,47099,4.9994287
16656,19950,555,3.2048068
16657,19950,1136,3.148983
16658,19950,7438,3.1098406
16659,19950,858,3.1083403
16660,36120,3578,4.9996634
16661,36120,527,2.9008796
16662,36120,1291,2.831399
16663,36120,4848,2.827074
16664,36120,1387,2.781816
16665,36990,1367,2.9993393
16666,36990,2959,2.8488755
16667,36990,1097,2.7968695
16668,36990,34405,2.7746236
16669,36990,1193,2.76944
16670,55020,367,2.9995573
16671,55020,1036,2.29112
16672,55020,1291,2.209755
16673,55020,293,2.1975782
16674,55020,111,2.135018
16675,75090,910,3.9998772
16676,75090,32,3.5155153
16677,75090,3108,3.4981499
16678,75090,1732,3.3566337
16679,75090,4226,3.3117664
16680,89670,1061,4.499556
16681,89670,527,3.5411832
16682,89670,923,3.2277439
16683,89670,543,3.1918185
16684,89670,2028,3.1855536
16685,94590,36,2.9996924
16686,94590,163,2.392858
16687,94590,293,2.1949015
16688,94590,1225,2.1697032
16689,94590,2542,2.0992336
16690,122060,527,5.396388
16691,122060,1,5.183016
16692,122060,54286,5.049978
16693,122060,72998,4.8720675
16694,122060,1617,4.761405
16695,125970,1193,2.9998405
16696,125970,7373,2.998792
16697,125970,1690,2.9212043
16698,125970,5445,2.9095285
16699,125970,1291,2.7619045
16700,126810,45,3.9993725
16701,126810,1220,3.2580035
16702,126810,595,3.1825767
16703,126810,6016,3.1798847
16704,126810,44195,3.1508493
16705,131310,368,3.9995694
16706,131310,1193,2.9994314
16707,131310,2019,2.8717446
16708,131310,2542,2.8697214
16709,131310,1252,2.848831
16710,150400,1201,4.0169344
16711,150400,1258,4.0106072
16712,150400,589,3.999988
16713,150400,5544,3.9986775
16714,150400,3977,3.9856257
16715,151770,231,1.4997728
16716,151770,527,1.3242722
16717,151770,4995,1.314641
16718,151770,33794,1.2945749
16719,151770,48774,1.2832824
16720,152240,4225,3.177623
16721,152240,1193,3.0019257
16722,152240,2376,2.9991653
16723,152240,1234,2.9385755
16724,152240,4995,2.9114456
16725,26591,247,4.999474
16726,26591,2324,3.466894
16727,26591,1291,3.37715
16728,26591,1220,3.3571665
16729,26591,2959,3.329522
16730,45941,1291,1.093281
16731,45941,4226,1.0602839
16732,45941,1221,1.0544662
16733,45941,2019,1.0397773
16734,45941,2959,1.0373304
16735,60731,164179,3.9996214
16736,60731,4995,2.4679615
16737,60731,1240,2.3286946
16738,60731,3949,2.2633245
16739,60731,1358,2.2504408
16740,78941,380,3.4996269
16741,78941,527,2.8856444
16742,78941,1201,2.7772214
16743,78941,1259,2.7622936
16744,78941,34405,2.7324567
16745,83331,128360,4.9994807
16746,83331,1358,3.4338722
16747,83331,1220,3.402953
16748,83331,1259,3.395091
16749,83331,293,3.359556
16750,117811,2393,3.997058
16751,117811,3147,3.1413145
16752,117811,44191,3.0249994
16753,117811,68358,3.021324
16754,117811,2692,2.9637365
16755,129281,79132,4.4996524
16756,129281,1358,2.800862
16757,129281,1219,2.742886
16758,129281,4878,2.6769063
16759,129281,293,2.614853
16760,144301,2542,4.7438455
16761,144301,3006,4.6384983
16762,144301,1265,4.60537
16763,144301,1500,4.437077
16764,144301,1220,4.403984
16765,10962,5445,3.4996438
16766,10962,527,2.7802699
16767,10962,2019,2.7739055
16768,10962,150,2.7496548
16769,10962,1252,2.736753
16770,25352,2150,3.9995522
16771,25352,1210,3.0934982
16772,25352,293,3.0870967
16773,25352,2959,2.9204044
16774,25352,1258,2.88204
16775,33842,318,4.999651
16776,33842,1225,3.2509785
16777,33842,1213,3.1025198
16778,33842,1500,3.000563
16779,33842,1732,2.9678
16780,50882,53322,3.9995701
16781,50882,2019,2.4526913
16782,50882,34405,2.4447465
16783,50882,96610,2.4118092
16784,50882,296,2.4035466
16785,53812,1,4.9995813
16786,53812,1387,3.637419
16787,53812,527,3.5485091
16788,53812,1291,3.4658334
16789,53812,1617,3.4144785
16790,61722,110,4.9995494
16791,61722,1291,3.3788106
16792,61722,293,3.2891738
16793,61722,858,3.1888819
16794,61722,2959,3.1807945
16795,67092,7254,3.9995239
16796,67092,1704,3.1450167
16797,67092,111,3.1201124
16798,67092,2916,3.1127174
16799,67092,1193,2.9922085
16800,79382,318,5.161542
16801,79382,4226,5.1326356
16802,79382,858,4.762013
16803,79382,1213,4.757061
16804,79382,1080,4.6443353
16805,80252,1225,3.1688023
16806,80252,1957,2.959736
16807,80252,293,2.9320996
16808,80252,3949,2.8899412
16809,80252,34405,2.842686
16810,81962,4034,3.9996483
16811,81962,1193,2.6591737
16812,81962,858,2.5543566
16813,81962,4878,2.5315163
16814,81962,293,2.5131927
16815,102042,150,4.9995956
16816,102042,1732,3.6770856
16817,102042,527,3.6172554
16818,102042,3362,3.2967374
16819,102042,293,3.2945766
16820,114242,2375,2.9994843
16821,114242,1500,2.5589283
16822,114242,2959,2.484518
16823,114242,908,2.4505537
16824,114242,111,2.422819
16825,127142,858,4.9996758
16826,127142,608,2.9328673
16827,127142,1234,2.7877
16828,127142,2542,2.7294254
16829,127142,50,2.7115517
16830,7323,1198,3.4997525
16831,7323,1358,2.1669512
16832,7323,1193,2.112859
16833,7323,4226,2.096726
16834,7323,44195,2.0819495
16835,17453,2019,4.625258
16836,17453,2542,4.621622
16837,17453,4361,4.4250507
16838,17453,1201,4.375871
16839,17453,1199,4.364943
16840,29633,1210,4.482257
16841,29633,1265,4.433025
16842,29633,1584,4.409171
16843,29633,2019,4.373557
16844,29633,1219,4.3347464
16845,48903,2004,3.9993427
16846,48903,2567,3.7796724
16847,48903,527,3.6655061
16848,48903,34405,3.6364465
16849,48903,2959,3.4732723
16850,104253,34319,3.9996207
16851,104253,44199,3.999199
16852,104253,318,3.6435149
16853,104253,2542,3.5932329
16854,104253,1704,3.3972242
16855,152173,1967,3.9995525
16856,152173,1387,2.8865552
16857,152173,1204,2.806223
16858,152173,17,2.75735
16859,152173,3578,2.740756
16860,31734,4226,3.6250262
16861,31734,1097,3.2782204
16862,31734,1610,3.2496927
16863,31734,1201,3.2445984
16864,31734,1291,3.2428963
16865,51044,247,4.999474
16866,51044,2324,3.466894
16867,51044,1291,3.37715
16868,51044,1220,3.3571665
16869,51044,2959,3.329522
16870,55744,4034,3.9996483
16871,55744,1193,2.6591737
16872,55744,858,2.5543566
16873,55744,4878,2.5315163
16874,55744,293,2.5131927
16875,55984,2000,3.9995534
16876,55984,2959,3.4705913
16877,55984,296,3.1129584
16878,55984,912,3.0878267
16879,55984,1617,3.063909
16880,80974,4322,4.001766
16881,80974,80,4.0003624
16882,80974,8965,4.000056
16883,80974,1219,3.9623485
16884,80974,1221,3.6621213
16885,89584,2455,2.9995162
16886,89584,68358,2.6177988
16887,89584,2542,2.6157143
16888,89584,4226,2.5901847
16889,89584,7361,2.5264997
16890,95594,293,3.9997146
16891,95594,2542,2.777433
16892,95594,1222,2.7345445
16893,95594,111,2.6847188
16894,95594,2959,2.635701
16895,97174,1265,4.4996166
16896,97174,2329,3.1425028
16897,97174,1732,3.044237
16898,97174,293,3.0385365
16899,97174,527,2.9823787
16900,108604,47,3.9996715
16901,108604,1197,2.6390631
16902,108604,1500,2.5714748
16903,108604,2019,2.520502
16904,108604,5418,2.51236
16905,117634,3529,4.9976087
16906,117634,1258,4.677297
16907,117634,2571,4.64604
16908,117634,4878,4.480586
16909,117634,1080,4.4699287
16910,131314,50,3.530644
16911,131314,54259,3.499575
16912,131314,4308,3.49926
16913,131314,527,3.3676498
16914,131314,1358,3.324177
16915,145814,1198,3.999716
16916,145814,1358,2.476516
16917,145814,1193,2.4146967
16918,145814,4226,2.3962576
16919,145814,44195,2.3793705
16920,151254,3253,4.9994564
16921,151254,527,4.017642
16922,151254,2329,3.9263825
16923,151254,1291,3.785315
16924,151254,1201,3.755978
16925,38975,3396,3.9997375
16926,38975,1566,3.9993134
16927,38975,1221,3.1045449
16928,38975,1210,2.8437085
16929,38975,5618,2.808419
16930,47405,2959,4.9996047
16931,47405,293,3.637105
16932,47405,1291,3.443066
16933,47405,1225,3.3441596
16934,47405,1210,3.3335583
16935,49105,2628,2.4997106
16936,49105,1220,2.1401653
16937,49105,527,1.9919456
16938,49105,1210,1.9509743
16939,49105,1213,1.9324148
16940,93475,34405,4.268214
16941,93475,1097,4.0613785
16942,93475,50,4.0306144
16943,93475,1213,3.94644
16944,93475,1704,3.9143677
16945,94495,616,3.999221
16946,94495,923,3.982687
16947,94495,2542,3.9056544
16948,94495,4896,3.792331
16949,94495,3275,3.752913
16950,114485,1198,4.9996443
16951,114485,1358,3.0956445
16952,114485,1193,3.0183706
16953,114485,4226,2.9953213
16954,114485,44195,2.9742131
16955,116385,1704,3.9997087
16956,116385,1358,2.4526513
16957,116385,527,2.4507368
16958,116385,34405,2.4343896
16959,116385,2542,2.4290123
16960,120525,5418,5.116709
16961,120525,1225,5.0150275
16962,120525,527,4.851018
16963,120525,5989,4.7927966
16964,120525,1500,4.779602
16965,131015,969,2.9996312
16966,131015,7361,2.2320013
16967,131015,3362,2.2206159
16968,131015,1036,2.145137
16969,131015,1210,2.1396928
16970,154605,648,2.9995997
16971,154605,527,2.786552
16972,154605,923,2.5546496
16973,154605,1265,2.5419588
16974,154605,1225,2.5399747
16975,10346,58998,2.4996216
16976,10346,293,2.2431087
16977,10346,318,2.2063937
16978,10346,1201,2.1664436
16979,10346,527,2.1497288
16980,33116,224,3.999284
16981,33116,858,3.8297231
16982,33116,1258,3.781809
16983,33116,293,3.7212071
16984,33116,111,3.6766555
16985,41106,267,2.9996605
16986,41106,81847,2.0003774
16987,41106,59315,1.9233413
16988,41106,2542,1.9094409
16989,41106,1704,1.8986208
16990,56866,923,5.7593317
16991,56866,1036,5.677702
16992,56866,1221,5.6186805
16993,56866,293,5.6153655
16994,56866,1201,5.6052375
16995,71416,6281,3.9994285
16996,71416,1079,3.126481
16997,71416,527,2.9803762
16998,71416,2959,2.9780803
16999,71416,1210,2.8878882
17000,91646,1967,4.999441
17001,91646,1387,3.6081936
17002,91646,1204,3.5077806
17003,91646,17,3.4466877
17004,91646,3578,3.425945
17005,98936,1961,2.9997003
17006,98936,293,2.4304738
17007,98936,2542,2.255678
17008,98936,1358,2.2329397
17009,98936,1225,2.2144423
17010,15987,4848,3.5579324
17011,15987,2366,3.4996831
17012,15987,5954,3.4991016
17013,15987,2959,3.408796
17014,15987,293,3.3591602
17015,27477,2359,2.999763
17016,27477,1408,2.9988256
17017,27477,1291,2.8332534
17018,27477,1252,2.6823404
17019,27477,904,2.5884404
17020,34047,64716,4.4994755
17021,34047,1225,3.2785723
17022,34047,1732,3.2745502
17023,34047,1136,3.1751378
17024,34047,527,3.1582844
17025,53977,3988,3.499577
17026,53977,527,2.5393429
17027,53977,1148,2.3026142
17028,53977,293,2.2954223
17029,53977,5618,2.2292695
17030,60357,527,3.2751641
17031,60357,50,3.231906
17032,60357,1220,3.1984327
17033,60357,1148,3.1405802
17034,60357,293,3.1364782
17035,80227,3147,4.4996643
17036,80227,68358,2.851975
17037,80227,5618,2.6388562
17038,80227,4848,2.5481937
17039,80227,2542,2.5408783
17040,89147,3949,4.0279965
17041,89147,3368,3.9990253
17042,89147,4361,3.9062862
17043,89147,1080,3.8382523
17044,89147,33794,3.7421484
17045,141727,69481,3.9996145
17046,141727,4776,2.9397202
17047,141727,99114,2.8990011
17048,141727,4226,2.8078477
17049,141727,318,2.7799635
17050,19008,858,3.9997406
17051,19008,608,2.3462937
17052,19008,1234,2.2301602
17053,19008,2542,2.1835399
17054,19008,50,2.1692405
17055,23418,216,1.9997253
17056,23418,527,1.4668521
17057,23418,1094,1.3271298
17058,23418,1957,1.322684
17059,23418,56941,1.3132899
17060,25778,1704,4.3409934
17061,25778,34405,4.1809745
17062,25778,1207,4.1375504
17063,25778,508,4.025741
17064,25778,293,4.002082
17065,37438,4993,4.556079
17066,37438,1225,4.5018635
17067,37438,81847,4.3613563
17068,37438,3362,4.3324065
17069,37438,318,4.236381
17070,69878,188301,3.4992416
17071,69878,34405,3.3835824
17072,69878,588,3.243448
17073,69878,1036,3.231346
17074,69878,2395,3.1832235
17075,74938,1089,3.4997125
17076,74938,1210,2.3183923
17077,74938,1291,2.075742
17078,74938,923,1.9438978
17079,74938,6539,1.9305378
17080,83378,1376,2.9996476
17081,83378,1291,2.097851
17082,83378,4226,1.9604523
17083,83378,296,1.9214411
17084,83378,745,1.9175911
17085,97368,31685,2.9995332
17086,97368,2542,2.4787316
17087,97368,1617,2.4677012
17088,97368,293,2.456246
17089,97368,527,2.3916984
17090,97608,111,4.649063
17091,97608,2028,4.5586495
17092,97608,608,4.500164
17093,97608,1210,4.3652916
17094,97608,1220,4.314904
17095,99238,3147,4.999627
17096,99238,68358,3.168861
17097,99238,5618,2.9320624
17098,99238,4848,2.8313274
17099,99238,2542,2.823199
17100,108908,64614,3.9995751
17101,108908,99114,2.7662203
17102,108908,48780,2.6654236
17103,108908,34405,2.6209154
17104,108908,2959,2.6086133
17105,115098,3578,3.9995005
17106,115098,296,2.4999244
17107,115098,527,2.410391
17108,115098,1291,2.3850951
17109,115098,1387,2.3462665
17110,134908,94959,2.999665
17111,134908,3072,2.4367552
17112,134908,1193,2.4191856
17113,134908,527,2.36523
17114,134908,111,2.341518
17115,3029,1213,3.999653
17116,3029,318,3.088558
17117,3029,527,3.0567243
17118,3029,1732,2.993185
17119,3029,1225,2.9601395
17120,27379,344,2.999575
17121,27379,293,2.9174562
17122,27379,1957,2.6045306
17123,27379,4361,2.5990067
17124,27379,1219,2.5969117
17125,60639,7361,3.0263927
17126,60639,293,3.0067828
17127,60639,280,2.9991138
17128,60639,1234,2.9049582
17129,60639,48780,2.8681033
17130,74109,1246,3.4996588
17131,74109,527,2.647495
17132,74109,3578,2.6146538
17133,74109,1704,2.5259533
17134,74109,1270,2.5182881
17135,86489,86345,2.999348
17136,86489,4226,2.8570344
17137,86489,318,2.6484172
17138,86489,72998,2.648171
17139,86489,923,2.5661893
17140,97149,1023,2.9992564
17141,97149,1097,2.8934193
17142,97149,527,2.8404908
17143,97149,1358,2.832306
17144,97149,2542,2.803741
17145,115539,1732,5.4563437
17146,115539,111,5.450901
17147,115539,3362,5.439157
17148,115539,99114,5.4115477
17149,115539,293,5.3147316
17150,115609,5218,3.9996135
17151,115609,293,2.9163377
17152,115609,2329,2.785643
17153,115609,34405,2.7472165
17154,115609,2019,2.716055
17155,116189,4848,4.282799
17156,116189,4226,4.1353188
17157,116189,912,4.030293
17158,116189,4796,3.99725
17159,116189,527,3.952752
17160,135039,2351,3.9993393
17161,135039,265,3.4171727
17162,135039,4361,3.228736
17163,135039,1387,3.170118
17164,135039,2542,3.1507716
17165,140129,410,3.9993737
17166,140129,1198,3.1781044
17167,140129,260,3.03999
17168,140129,1225,2.863773
17169,140129,2329,2.8174736
17170,18740,44191,4.999864
17171,18740,293,4.232775
17172,18740,1732,3.572876
17173,18740,1225,3.5626993
17174,18740,2028,3.5364122
17175,70590,1732,4.483669
17176,70590,318,4.4524765
17177,70590,1094,4.305924
17178,70590,1358,4.3017387
17179,70590,2028,4.2889333
17180,91560,1387,4.2827334
17181,91560,4848,4.2405396
17182,91560,5618,4.193049
17183,91560,293,4.1515527
17184,91560,1220,4.12406
17185,110430,58559,4.999603
17186,110430,527,3.0598273
17187,110430,1225,3.0533876
17188,110430,1193,3.0331075
17189,110430,5989,2.9273698
17190,124570,4896,3.9996662
17191,124570,4226,2.5231729
17192,124570,293,2.5085554
17193,124570,3362,2.48102
17194,124570,296,2.475041
17195,140940,2683,3.9994717
17196,140940,527,2.9577062
17197,140940,293,2.8031974
17198,140940,1291,2.7360008
17199,140940,2028,2.7180235
17200,157740,58559,4.4996424
17201,157740,527,2.753843
17202,157740,1225,2.7480493
17203,157740,1193,2.729798
17204,157740,5989,2.6346326
17205,1681,1230,3.047301
17206,1681,2311,2.999575
17207,1681,1193,2.4492514
17208,1681,1148,2.3967724
17209,1681,50,2.2912548
17210,7861,17,3.999697
17211,7861,1225,2.3072803
17212,7861,527,2.2380304
17213,7861,2329,2.2280228
17214,7861,1199,2.2078905
17215,22471,541,3.4997244
17216,22471,6377,2.165605
17217,22471,1291,2.1489937
17218,22471,527,2.1474237
17219,22471,1225,2.1272237
17220,54561,2722,2.999389
17221,54561,34405,2.9050984
17222,54561,364,2.8482597
17223,54561,1358,2.8167496
17224,54561,480,2.7426636
17225,64701,329,3.9995124
17226,64701,1198,3.0239444
17227,64701,1234,2.8956172
17228,64701,47,2.8234098
17229,64701,1220,2.8099742
17230,78841,1291,4.1623874
17231,78841,3578,3.9996204
17232,78841,90522,3.9990916
17233,78841,1358,3.6596932
17234,78841,293,3.559211
17235,100151,3435,3.4995534
17236,100151,858,2.6728652
17237,100151,33794,2.4143064
17238,100151,4226,2.370285
17239,100151,924,2.3604724
17240,105781,150,4.924559
17241,105781,1704,4.9037137
17242,105781,8665,4.8574815
17243,105781,2011,4.813131
17244,105781,1617,4.811742
17245,120901,6003,3.999347
17246,120901,34405,3.3589282
17247,120901,60069,3.2506583
17248,120901,1358,3.090895
17249,120901,858,3.0590749
17250,152471,2395,2.6776152
17251,152471,1225,2.6234438
17252,152471,3362,2.56231
17253,152471,1193,2.539707
17254,152471,3949,2.5026872
17255,4162,628,2.7021837
17256,4162,1210,2.5200284
17257,4162,1342,2.4994915
17258,4162,2028,2.3356164
17259,4162,1193,2.3038054
17260,73682,1923,2.99962
17261,73682,2019,2.5660133
17262,73682,527,2.548724
17263,73682,1193,2.438607
17264,73682,2395,2.3951666
17265,74972,6385,3.999321
17266,74972,293,3.2045736
17267,74972,1201,3.1683958
17268,74972,2011,3.1167934
17269,74972,99114,2.947669
17270,121062,3615,3.9993327
17271,121062,923,2.9759145
17272,121062,1225,2.9197156
17273,121062,293,2.913865
17274,121062,318,2.895913
17275,130762,40819,3.9996548
17276,130762,7361,2.4123957
17277,130762,163,2.403048
17278,130762,924,2.353862
17279,130762,2918,2.3417199
17280,25003,1682,2.9997253
17281,25003,527,2.1718802
17282,25003,4878,2.105497
17283,25003,5989,2.06642
17284,25003,1210,2.0549216
17285,62113,185,2.9995496
17286,62113,293,2.7164252
17287,62113,139644,2.7083468
17288,62113,2542,2.613257
17289,62113,4878,2.6033044
17290,71533,1608,3.4995792
17291,71533,4226,2.9699128
17292,71533,527,2.7229702
17293,71533,1225,2.672645
17294,71533,924,2.6301076
17295,81823,110,4.999911
17296,81823,858,4.841826
17297,81823,608,4.223962
17298,81823,527,4.2102838
17299,81823,50,4.1998515
17300,94173,1291,4.151464
17301,94173,34405,4.1449065
17302,94173,3362,4.082134
17303,94173,3082,3.9999397
17304,94173,1225,3.9927638
17305,94303,1225,4.5918922
17306,94303,858,4.574341
17307,94303,1136,4.499984
17308,94303,1201,4.4694467
17309,94303,318,4.33558
17310,95253,1193,4.1230783
17311,95253,4857,4.0000443
17312,95253,1219,3.6346316
17313,95253,2329,3.6034477
17314,95253,1500,3.5766459
17315,108723,608,4.6189814
17316,108723,1291,4.497552
17317,108723,34405,4.4952226
17318,108723,3578,4.4867535
17319,108723,111,4.3412514
17320,115463,527,4.1932907
17321,115463,5952,4.0447054
17322,115463,1291,4.038884
17323,115463,8368,4.0149183
17324,115463,8602,3.9987273
17325,123023,111,4.5639896
17326,123023,589,4.3111005
17327,123023,1097,4.307894
17328,123023,2324,4.2399106
17329,123023,1193,4.2096515
17330,126033,5574,3.4993467
17331,126033,1704,3.4100018
17332,126033,2959,3.288109
17333,126033,2949,3.2632043
17334,126033,1617,3.2008512
17335,127673,3217,2.9991958
17336,127673,1258,2.8444266
17337,127673,17,2.6148193
17338,127673,1387,2.5634441
17339,127673,33794,2.5464518
17340,129603,99114,4.8694506
17341,129603,1732,4.7588196
17342,129603,4262,4.7197666
17343,129603,111,4.6983337
17344,129603,1221,4.5476527
17345,132753,2791,4.4996257
17346,132753,1291,2.9871747
17347,132753,1210,2.875859
17348,132753,3578,2.805114
17349,132753,50,2.7974844
17350,146613,6711,1.9998262
17351,146613,2542,1.371609
17352,146613,5618,1.358312
17353,146613,1199,1.2764639
17354,146613,529,1.2306051
17355,23704,6934,2.999676
17356,23704,34405,2.680306
17357,23704,1957,2.2334156
17358,23704,2692,2.2147064
17359,23704,1080,2.1397562
17360,55154,48780,4.5310926
17361,55154,923,4.442228
17362,55154,1358,4.3860226
17363,55154,590,4.3032775
17364,55154,1090,4.2318063
17365,55684,1617,1.0108855
17366,55684,1391,0.99982363
17367,55684,527,0.9991864
17368,55684,2542,0.9576845
17369,55684,1225,0.95438784
17370,57694,1197,3.9996595
17371,57694,47,2.7337365
17372,57694,1291,2.6890295
17373,57694,527,2.642173
17374,57694,4848,2.6331017
17375,66044,1339,4.4986367
17376,66044,318,4.1347466
17377,66044,7438,3.9999828
17378,66044,2273,3.8471425
17379,66044,527,3.7216256
17380,69734,17,4.999622
17381,69734,1225,2.884101
17382,69734,527,2.7975368
17383,69734,2329,2.7850294
17384,69734,1199,2.7598639
17385,80694,139385,3.4993358
17386,80694,527,3.2037516
17387,80694,34405,3.1293108
17388,80694,1220,2.9779902
17389,80694,1387,2.9250243
17390,104094,32,4.9995995
17391,104094,2019,3.0918243
17392,104094,858,3.045076
17393,104094,1201,3.04152
17394,104094,1291,3.0340283
17395,110024,260,4.4996543
17396,110024,3949,2.8282084
17397,110024,111,2.758314
17398,110024,1201,2.663259
17399,110024,1080,2.6424973
17400,151644,1196,3.9997025
17401,151644,2019,2.2461367
17402,151644,745,2.2310913
17403,151644,1500,2.2280276
17404,151644,1097,2.2134578
17405,5245,55118,4.49939
17406,5245,6874,2.9916894
17407,5245,2005,2.963427
17408,5245,357,2.9571486
17409,5245,1784,2.9215472
17410,11805,1965,2.9993584
17411,11805,527,2.904137
17412,11805,150,2.8105981
17413,11805,1225,2.7950964
17414,11805,1197,2.7471368
17415,43365,1784,3.999653
17416,43365,357,2.7776303
17417,43365,527,2.6212816
17418,43365,4878,2.4386415
17419,43365,608,2.3984702
17420,83015,1617,4.87909
17421,83015,593,4.8015213
17422,83015,4878,4.7443714
17423,83015,1387,4.720465
17424,83015,1704,4.7046366
17425,112545,733,3.7525456
17426,112545,1193,3.5743666
17427,112545,293,3.5271535
17428,112545,3098,3.49936
17429,112545,1220,3.4602814
17430,127425,85414,3.9990299
17431,127425,50,3.5813084
17432,127425,1732,3.3247154
17433,127425,858,3.306241
17434,127425,3949,3.2323415
17435,26846,1210,2.9997582
17436,26846,1220,2.095679
17437,26846,293,2.0944355
17438,26846,6016,2.06981
17439,26846,2959,2.041498
17440,41076,1225,5.135499
17441,41076,2542,4.994583
17442,41076,293,4.968984
17443,41076,1201,4.715472
17444,41076,1097,4.7152333
17445,59506,111,4.7615314
17446,59506,1097,4.608334
17447,59506,1617,4.592971
17448,59506,3578,4.511808
17449,59506,923,4.420225
17450,64736,1968,4.4995394
17451,64736,50,3.549061
17452,64736,34405,3.480652
17453,64736,2959,3.4715655
17454,64736,293,3.4337668
17455,111936,2455,2.4995973
17456,111936,68358,2.1814992
17457,111936,2542,2.1797624
17458,111936,4226,2.1584876
17459,111936,7361,2.1054163
17460,30937,48780,3.076629
17461,30937,719,2.9993126
17462,30937,34405,2.8861496
17463,30937,1732,2.8287976
17464,30937,1127,2.7952104
17465,37787,1228,3.999561
17466,37787,1500,3.315855
17467,37787,2959,3.1931262
17468,37787,293,3.1222765
17469,37787,2542,3.1066267
17470,43237,527,4.9996595
17471,43237,5989,3.1279526
17472,43237,1291,3.116697
17473,43237,1307,3.0624118
17474,43237,150,3.04609
17475,93057,3949,4.999627
17476,93057,2542,3.1344824
17477,93057,33794,3.1070836
17478,93057,4226,3.0877523
17479,93057,1704,3.076015
17480,127567,1206,3.4997334
17481,127567,527,2.1570728
17482,127567,4226,2.1337583
17483,127567,1259,2.1307073
17484,127567,1213,2.0981016
17485,135057,2021,2.499739
17486,135057,1233,1.9119931
17487,135057,1732,1.7938488
17488,135057,527,1.7822129
17489,135057,1199,1.7645998
17490,136707,185,1.9996998
17491,136707,293,1.8109502
17492,136707,139644,1.805565
17493,136707,2542,1.7421718
17494,136707,4878,1.7355367
17495,157787,1945,2.9996216
17496,157787,48516,2.0631344
17497,157787,50,2.0389354
17498,157787,527,1.9929706
17499,157787,1193,1.9614575
17500,157877,4641,4.499189
17501,157877,4848,3.3253305
17502,157877,1201,3.2880454
17503,157877,1291,3.2577364
17504,157877,111,3.1959717
